TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	22/04/19
TIME	17:35:29
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	0.5
XUNITS	SEC
YUNITS	INTENSITY
FIRSTX	0.0000
LASTX	2086.5000
NPOINTS	4174
FIRSTY	561.19159
MAXY	561.19159
MINY	-93.23050
XYDATA
0.0000	561.192
0.5000	542.461
1.0000	535.592
1.5000	525.893
2.0000	489.778
2.5000	489.264
3.0000	488.779
3.5000	488.427
4.0000	488.249
4.5000	488.125
5.0000	488.061
5.5000	488.008
6.0000	487.813
6.5000	487.642
7.0000	487.493
7.5000	487.453
8.0000	487.388
8.5000	487.366
9.0000	487.427
9.5000	487.372
10.0000	487.356
10.5000	487.34
11.0000	487.296
11.5000	487.328
12.0000	487.274
12.5000	487.251
13.0000	487.098
13.5000	487.003
14.0000	486.944
14.5000	486.966
15.0000	487.088
15.5000	487.167
16.0000	487.228
16.5000	487.145
17.0000	487.1
17.5000	486.973
18.0000	486.839
18.5000	486.853
19.0000	477.75
19.5000	459.085
20.0000	424.273
20.5000	298.397
21.0000	-93.2305
21.5000	-42.6425
22.0000	-33.1829
22.5000	-30.3584
23.0000	-29.026
23.5000	-28.0923
24.0000	-27.4615
24.5000	-26.8675
25.0000	-26.4255
25.5000	-26.0986
26.0000	-25.2966
26.5000	284.119
27.0000	275.239
27.5000	273.736
28.0000	272.937
28.5000	252.669
29.0000	253.679
29.5000	253.641
30.0000	253.575
30.5000	253.47
31.0000	253.443
31.5000	253.377
32.0000	253.38
32.5000	253.481
33.0000	253.45
33.5000	253.536
34.0000	253.562
34.5000	253.546
35.0000	253.628
35.5000	253.667
36.0000	253.677
36.5000	253.705
37.0000	253.667
37.5000	253.598
38.0000	253.544
38.5000	253.515
39.0000	253.48
39.5000	253.49
40.0000	253.605
40.5000	253.744
41.0000	253.899
41.5000	254.01
42.0000	254.138
42.5000	254.176
43.0000	254.229
43.5000	254.319
44.0000	254.372
44.5000	254.442
45.0000	254.509
45.5000	254.565
46.0000	254.616
46.5000	254.683
47.0000	254.699
47.5000	254.745
48.0000	254.777
48.5000	254.8
49.0000	254.873
49.5000	254.937
50.0000	254.936
50.5000	254.96
51.0000	255.008
51.5000	255.036
52.0000	255.067
52.5000	255.193
53.0000	255.27
53.5000	255.343
54.0000	255.461
54.5000	255.432
55.0000	255.463
55.5000	255.474
56.0000	255.527
56.5000	255.647
57.0000	255.717
57.5000	255.771
58.0000	255.815
58.5000	255.825
59.0000	255.905
59.5000	255.983
60.0000	256.011
60.5000	256.06
61.0000	256.063
61.5000	256.072
62.0000	256.103
62.5000	256.18
63.0000	256.225
63.5000	256.308
64.0000	256.406
64.5000	256.434
65.0000	256.482
65.5000	256.539
66.0000	256.626
66.5000	256.665
67.0000	256.757
67.5000	256.8
68.0000	256.766
68.5000	256.788
69.0000	256.817
69.5000	256.839
70.0000	256.941
70.5000	257.032
71.0000	257.073
71.5000	257.159
72.0000	257.199
72.5000	257.265
73.0000	257.294
73.5000	257.339
74.0000	257.403
74.5000	257.444
75.0000	257.534
75.5000	257.611
76.0000	257.596
76.5000	257.65
77.0000	257.749
77.5000	257.753
78.0000	257.861
78.5000	257.887
79.0000	257.896
79.5000	257.969
80.0000	257.998
80.5000	258.067
81.0000	258.125
81.5000	258.162
82.0000	258.229
82.5000	258.258
83.0000	258.286
83.5000	258.318
84.0000	258.364
84.5000	258.466
85.0000	258.543
85.5000	258.621
86.0000	258.668
86.5000	258.717
87.0000	258.768
87.5000	258.832
88.0000	258.897
88.5000	258.977
89.0000	259.004
89.5000	259.008
90.0000	259.077
90.5000	259.092
91.0000	259.125
91.5000	259.188
92.0000	259.208
92.5000	259.245
93.0000	259.377
93.5000	259.464
94.0000	259.523
94.5000	259.563
95.0000	259.549
95.5000	259.596
96.0000	259.613
96.5000	259.675
97.0000	259.765
97.5000	259.802
98.0000	259.915
98.5000	259.988
99.0000	260.012
99.5000	260.097
100.0000	260.178
100.5000	260.2
101.0000	260.314
101.5000	260.353
102.0000	260.357
102.5000	260.41
103.0000	260.396
103.5000	260.463
104.0000	260.543
