TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	22/04/20
TIME	10:12:01
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	0.5
XUNITS	SEC
YUNITS	INTENSITY
FIRSTX	0.0000
LASTX	2652.5000
NPOINTS	5306
FIRSTY	278.50656
MAXY	278.55527
MINY	-115.64928
XYDATA
0.0000	278.507
0.5000	278.358
1.0000	278.422
1.5000	278.44
2.0000	278.465
2.5000	278.555
3.0000	278.51
3.5000	278.45
4.0000	278.437
4.5000	278.436
5.0000	278.347
5.5000	278.432
6.0000	278.427
6.5000	278.414
7.0000	278.481
7.5000	278.376
8.0000	278.362
8.5000	278.297
9.0000	278.287
9.5000	278.307
10.0000	278.289
10.5000	278.29
11.0000	278.251
11.5000	278.256
12.0000	278.256
12.5000	278.21
13.0000	278.234
13.5000	278.119
14.0000	278.033
14.5000	278.122
15.0000	278.045
15.5000	278.083
16.0000	278.162
16.5000	278.093
17.0000	278.125
17.5000	278.127
18.0000	272.476
18.5000	258.898
19.0000	237.792
19.5000	173.658
20.0000	-115.649
20.5000	-46.6888
21.0000	-34.1299
21.5000	-30.9052
22.0000	-29.4789
22.5000	-28.6229
23.0000	-27.9433
23.5000	-27.5595
24.0000	-27.1051
24.5000	-26.6381
25.0000	90.3202
25.5000	79.7335
26.0000	70.6925
26.5000	67.0081
27.0000	58.2471
27.5000	53.8272
28.0000	53.5817
28.5000	53.4423
29.0000	53.3868
29.5000	53.352
30.0000	53.3156
30.5000	53.309
31.0000	53.2898
31.5000	53.2823
32.0000	53.282
32.5000	53.2966
33.0000	53.3177
33.5000	53.3337
34.0000	53.3392
34.5000	53.3491
35.0000	53.3632
35.5000	53.3979
36.0000	53.4451
36.5000	53.474
37.0000	53.4896
37.5000	53.5416
38.0000	53.566
38.5000	53.5713
39.0000	53.6085
39.5000	53.5909
40.0000	53.5999
40.5000	53.6403
41.0000	53.6698
41.5000	53.6717
42.0000	53.6825
42.5000	53.6893
43.0000	53.6939
43.5000	53.715
44.0000	53.7398
44.5000	53.7891
45.0000	53.8134
45.5000	53.8398
46.0000	53.9072
46.5000	53.8866
47.0000	53.9011
47.5000	53.8996
48.0000	53.8868
48.5000	53.9265
49.0000	53.9585
49.5000	53.979
50.0000	53.9615
50.5000	53.9765
51.0000	53.9507
51.5000	53.9908
52.0000	54.0186
52.5000	54.0461
53.0000	54.08
53.5000	54.0713
54.0000	54.0911
54.5000	54.0899
55.0000	54.1003
55.5000	54.1513
56.0000	54.1671
56.5000	54.1697
57.0000	54.2093
57.5000	54.2075
58.0000	54.2124
58.5000	54.2373
59.0000	54.2696
59.5000	54.3076
60.0000	54.3452
60.5000	54.3863
61.0000	54.4031
61.5000	54.4391
62.0000	54.4619
62.5000	54.4773
63.0000	54.4755
63.5000	54.4697
64.0000	54.5122
64.5000	54.5377
65.0000	54.5569
65.5000	54.5795
66.0000	54.5706
66.5000	54.561
67.0000	54.587
67.5000	54.6261
68.0000	54.6646
68.5000	54.7132
69.0000	54.7204
69.5000	54.7262
70.0000	54.7259
70.5000	54.7238
71.0000	54.7752
71.5000	54.7815
72.0000	54.7818
72.5000	54.7928
73.0000	54.7781
73.5000	54.7875
74.0000	54.8606
74.5000	54.8977
75.0000	54.9145
75.5000	54.914
76.0000	54.8889
76.5000	54.924
77.0000	54.9328
77.5000	54.9366
78.0000	54.9715
78.5000	54.9798
79.0000	55.0112
79.5000	55.0602
80.0000	55.062
80.5000	55.064
81.0000	55.0616
81.5000	55.0849
82.0000	55.1007
82.5000	55.1079
83.0000	55.1616
83.5000	55.2034
84.0000	55.2253
84.5000	55.2583
85.0000	55.2528
85.5000	55.2568
86.0000	55.2598
86.5000	55.2923
87.0000	55.3433
87.5000	55.3216
88.0000	55.3551
88.5000	55.3593
89.0000	55.3409
89.5000	55.3742
90.0000	55.4009
90.5000	55.418
91.0000	55.4376
91.5000	55.4773
92.0000	55.4872
92.5000	55.498
93.0000	55.5189
93.5000	55.5271
94.0000	55.571
94.5000	55.5983
95.0000	55.6285
95.5000	55.644
96.0000	55.6486
96.5000	55.6902
97.0000	55.7087
