TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	22/04/19
TIME	12:22:58
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	0.5
XUNITS	SEC
YUNITS	INTENSITY
FIRSTX	0.0000
LASTX	2330.5000
NPOINTS	4662
FIRSTY	425.88574
MAXY	530.11139
MINY	-104.19141
XYDATA
0.0000	425.886
0.5000	425.942
1.0000	425.926
1.5000	425.904
2.0000	425.885
2.5000	425.897
3.0000	425.838
3.5000	425.862
4.0000	425.853
4.5000	425.794
5.0000	425.804
5.5000	425.885
6.0000	425.789
6.5000	425.789
7.0000	425.757
7.5000	425.592
8.0000	425.599
8.5000	425.691
9.0000	425.608
9.5000	425.669
10.0000	425.759
10.5000	425.675
11.0000	425.745
11.5000	425.642
12.0000	425.468
12.5000	425.405
13.0000	425.325
13.5000	425.319
14.0000	425.39
14.5000	425.333
15.0000	425.362
15.5000	425.311
16.0000	425.209
16.5000	425.277
17.0000	425.276
17.5000	425.219
18.0000	425.23
18.5000	425.186
19.0000	425.238
19.5000	425.208
20.0000	425.196
20.5000	425.157
21.0000	424.997
21.5000	425.044
22.0000	425.019
22.5000	425.036
23.0000	425.146
23.5000	425.148
24.0000	425.161
24.5000	425.064
25.0000	424.957
25.5000	424.918
26.0000	424.859
26.5000	424.816
27.0000	424.802
27.5000	424.759
28.0000	424.709
28.5000	424.81
29.0000	424.729
29.5000	417.23
30.0000	400.407
30.5000	370.702
31.0000	273.176
31.5000	-104.191
32.0000	-44.9114
32.5000	-33.7428
33.0000	-30.6289
33.5000	-29.2622
34.0000	-28.3033
34.5000	-27.7357
35.0000	-27.2338
35.5000	-26.8076
36.0000	-26.7015
36.5000	-26.3917
37.0000	-26.2235
37.5000	-26.1024
38.0000	-25.9173
38.5000	-25.7251
39.0000	-25.6679
39.5000	-25.5702
40.0000	-25.3624
40.5000	-25.3875
41.0000	-25.2847
41.5000	-25.1206
42.0000	-25.0881
42.5000	-24.8741
43.0000	-24.1942
43.5000	380.74
44.0000	292.408
44.5000	280.026
45.0000	274.355
45.5000	242.251
46.0000	244.002
46.5000	243.789
47.0000	243.758
47.5000	243.846
48.0000	243.936
48.5000	244.101
49.0000	244.24
49.5000	244.334
50.0000	244.455
50.5000	244.563
51.0000	244.762
51.5000	244.902
52.0000	245.084
52.5000	245.287
53.0000	245.439
53.5000	245.703
54.0000	245.918
54.5000	246.101
55.0000	246.29
55.5000	246.477
56.0000	246.634
56.5000	246.816
57.0000	247.033
57.5000	247.185
58.0000	247.399
58.5000	247.587
59.0000	247.784
59.5000	247.94
60.0000	248.215
60.5000	248.424
61.0000	248.63
61.5000	248.814
62.0000	248.921
62.5000	249.101
63.0000	249.255
63.5000	249.511
64.0000	249.678
64.5000	249.82
65.0000	249.961
65.5000	250.108
66.0000	250.275
66.5000	250.459
67.0000	250.68
67.5000	250.817
68.0000	250.99
68.5000	251.169
69.0000	251.258
69.5000	251.4
70.0000	251.57
70.5000	251.742
71.0000	251.82
71.5000	251.905
72.0000	251.94
72.5000	251.992
73.0000	252.167
73.5000	252.342
74.0000	252.579
74.5000	252.75
75.0000	252.95
75.5000	253.188
76.0000	253.379
76.5000	253.596
77.0000	253.812
77.5000	254.046
78.0000	254.219
78.5000	254.383
79.0000	254.625
79.5000	254.771
80.0000	254.985
80.5000	255.196
81.0000	255.317
81.5000	255.541
82.0000	255.76
82.5000	255.951
83.0000	256.164
83.5000	256.314
84.0000	256.448
84.5000	256.639
85.0000	256.808
85.5000	256.999
86.0000	257.152
86.5000	257.302
87.0000	257.501
87.5000	257.618
88.0000	257.824
88.5000	258.046
89.0000	258.195
89.5000	258.416
90.0000	258.583
90.5000	258.739
91.0000	258.922
91.5000	259.072
92.0000	259.27
92.5000	259.416
93.0000	259.627
93.5000	259.813
94.0000	259.96
94.5000	260.191
95.0000	260.335
95.5000	260.469
96.0000	260.661
96.5000	260.826
97.0000	260.997
97.5000	261.194
98.0000	261.398
98.5000	261.52
99.0000	261.673
99.5000	261.86
100.0000	261.988
100.5000	262.153
101.0000	262.358
101.5000	262.538
102.0000	262.707
102.5000	262.849
