TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	22/08/25
TIME	14:23:47
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	0.5
XUNITS	SEC
YUNITS	INTENSITY
FIRSTX	0.0000
LASTX	1645.0000
NPOINTS	3291
FIRSTY	503.21786
MAXY	534.12012
MINY	-54.44354
XYDATA
0.0000	503.218
0.5000	503.263
1.0000	503.265
1.5000	503.154
2.0000	503.1
2.5000	502.937
3.0000	502.929
3.5000	503.01
4.0000	503.023
4.5000	502.977
5.0000	502.915
5.5000	502.765
6.0000	502.702
6.5000	502.711
7.0000	502.685
7.5000	502.747
8.0000	502.719
8.5000	502.801
9.0000	502.706
9.5000	502.584
10.0000	502.581
10.5000	502.54
11.0000	502.61
11.5000	502.662
12.0000	502.674
12.5000	502.563
13.0000	502.533
13.5000	502.487
14.0000	502.369
14.5000	502.392
15.0000	502.351
15.5000	502.311
16.0000	502.303
16.5000	502.057
17.0000	491.623
17.5000	473.141
18.0000	425.475
18.5000	-39.4785
19.0000	-54.4435
19.5000	-36.5913
20.0000	-32.3729
20.5000	-30.6715
21.0000	-29.6737
21.5000	-29.0706
22.0000	-28.6447
22.5000	-28.164
23.0000	-27.7054
23.5000	-27.3833
24.0000	-26.9955
24.5000	-26.9508
25.0000	-26.8417
25.5000	106.739
26.0000	279.506
26.5000	273.676
27.0000	271.333
27.5000	263.927
28.0000	252.495
28.5000	252.514
29.0000	252.73
29.5000	253.035
30.0000	253.375
30.5000	253.691
31.0000	254.085
31.5000	254.46
32.0000	254.831
32.5000	255.301
33.0000	255.707
33.5000	256.1
34.0000	256.52
34.5000	256.879
35.0000	257.211
35.5000	257.603
36.0000	257.995
36.5000	258.376
37.0000	258.834
37.5000	259.247
38.0000	259.65
38.5000	260.042
39.0000	260.428
39.5000	260.77
40.0000	261.179
40.5000	261.574
41.0000	261.978
41.5000	262.43
42.0000	262.831
42.5000	263.269
43.0000	263.62
43.5000	263.995
44.0000	264.374
44.5000	264.728
45.0000	265.106
45.5000	265.474
46.0000	265.817
46.5000	266.175
47.0000	266.596
47.5000	266.993
48.0000	267.385
48.5000	267.791
49.0000	268.15
49.5000	268.539
50.0000	268.913
50.5000	269.296
51.0000	269.687
51.5000	270.032
52.0000	270.425
52.5000	270.8
53.0000	271.123
53.5000	271.532
54.0000	271.901
54.5000	272.277
55.0000	272.728
55.5000	273.093
56.0000	273.5
56.5000	273.924
57.0000	274.248
57.5000	274.651
58.0000	275
58.5000	275.333
59.0000	275.757
59.5000	276.127
60.0000	276.548
60.5000	276.933
61.0000	277.307
61.5000	277.67
62.0000	278.01
62.5000	278.376
63.0000	278.757
63.5000	279.158
64.0000	279.506
64.5000	279.864
65.0000	280.222
65.5000	280.546
66.0000	280.905
66.5000	281.3
67.0000	281.635
67.5000	281.989
68.0000	282.38
68.5000	282.799
69.0000	283.231
69.5000	283.634
70.0000	283.996
70.5000	284.263
71.0000	284.572
71.5000	284.928
72.0000	285.306
72.5000	285.721
73.0000	286.079
73.5000	286.45
74.0000	286.857
74.5000	287.17
75.0000	287.588
75.5000	287.965
76.0000	288.294
76.5000	288.673
77.0000	288.979
77.5000	289.286
78.0000	289.643
78.5000	290.011
79.0000	290.378
79.5000	290.765
80.0000	291.143
80.5000	291.524
81.0000	291.924
81.5000	292.269
82.0000	292.625
82.5000	292.978
83.0000	293.291
83.5000	293.667
84.0000	294.038
84.5000	294.405
85.0000	294.767
85.5000	295.086
86.0000	295.396
86.5000	295.711
87.0000	296.054
87.5000	296.463
88.0000	296.792
88.5000	297.159
89.0000	297.52
89.5000	297.811
90.0000	298.138
90.5000	298.484
91.0000	298.795
91.5000	299.143
92.0000	299.552
92.5000	299.882
93.0000	300.232
93.5000	300.604
94.0000	300.928
94.5000	301.322
95.0000	301.709
95.5000	302.045
96.0000	302.343
96.5000	302.672
97.0000	303.033
97.5000	303.366
98.0000	303.753
98.5000	304.08
99.0000	304.364
99.5000	304.735
100.0000	305.079
100.5000	305.448
101.0000	305.83
101.5000	306.138
102.0000	306.481
102.5000	306.747
103.0000	307.028
103.5000	307.396
