TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	22/04/19
TIME	20:53:44
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	0.5
XUNITS	SEC
YUNITS	INTENSITY
FIRSTX	0.0000
LASTX	5000.0000
NPOINTS	10001
FIRSTY	441.84091
MAXY	463.57977
MINY	-70.05135
XYDATA
0.0000	441.841
0.5000	441.773
1.0000	441.809
1.5000	441.755
2.0000	441.763
2.5000	441.873
3.0000	441.891
3.5000	441.889
4.0000	441.954
4.5000	442.013
5.0000	442.037
5.5000	442.092
6.0000	442.139
6.5000	442.188
7.0000	442.303
7.5000	442.337
8.0000	442.345
8.5000	442.4
9.0000	442.377
9.5000	442.475
10.0000	442.47
10.5000	442.38
11.0000	442.355
11.5000	442.241
12.0000	442.319
12.5000	442.299
13.0000	442.327
13.5000	442.474
14.0000	442.471
14.5000	442.712
15.0000	429.585
15.5000	410.019
16.0000	367.726
16.5000	150.507
17.0000	-70.0514
17.5000	-38.4985
18.0000	-32.1827
18.5000	-29.9604
19.0000	-28.7862
19.5000	-28.1013
20.0000	-27.3752
20.5000	-26.8518
21.0000	-26.6414
21.5000	-26.2246
22.0000	-26.0294
22.5000	241.982
23.0000	229.878
23.5000	227.313
24.0000	226.059
24.5000	207.389
25.0000	208.217
25.5000	208.177
26.0000	208.125
26.5000	208.147
27.0000	208.167
27.5000	208.238
28.0000	208.328
28.5000	208.419
29.0000	208.5
29.5000	208.634
30.0000	208.758
30.5000	208.855
31.0000	208.993
31.5000	209.106
32.0000	209.218
32.5000	209.299
33.0000	209.45
33.5000	209.563
34.0000	209.645
34.5000	209.787
35.0000	209.879
35.5000	209.988
36.0000	210.168
36.5000	210.287
37.0000	210.406
37.5000	210.526
38.0000	210.628
38.5000	210.722
39.0000	210.84
39.5000	210.921
40.0000	210.985
40.5000	211.076
41.0000	211.133
41.5000	211.255
42.0000	211.432
42.5000	211.502
43.0000	211.658
43.5000	211.77
44.0000	211.815
44.5000	211.974
45.0000	212.094
45.5000	212.206
46.0000	212.313
46.5000	212.427
47.0000	212.5
47.5000	212.625
48.0000	212.741
48.5000	212.84
49.0000	212.926
49.5000	213.022
50.0000	213.115
50.5000	213.247
51.0000	213.38
51.5000	213.501
52.0000	213.643
52.5000	213.743
53.0000	213.884
53.5000	214.072
54.0000	214.224
54.5000	214.371
55.0000	214.517
55.5000	214.577
56.0000	214.733
56.5000	214.855
57.0000	214.956
57.5000	215.091
58.0000	215.175
58.5000	215.348
59.0000	215.434
59.5000	215.521
60.0000	215.617
60.5000	215.667
61.0000	215.824
61.5000	215.932
62.0000	216.045
62.5000	216.126
63.0000	216.23
63.5000	216.393
64.0000	216.465
64.5000	216.621
65.0000	216.725
65.5000	216.847
66.0000	217.044
66.5000	217.164
67.0000	217.315
67.5000	217.447
68.0000	217.523
68.5000	217.604
69.0000	217.694
69.5000	217.764
70.0000	217.893
70.5000	218.007
71.0000	218.101
71.5000	218.226
72.0000	218.335
72.5000	218.517
73.0000	218.677
73.5000	218.801
74.0000	218.915
74.5000	218.969
75.0000	219.087
75.5000	219.18
76.0000	219.32
76.5000	219.45
77.0000	219.527
77.5000	219.679
78.0000	219.792
78.5000	219.923
79.0000	220.023
79.5000	220.121
80.0000	220.24
80.5000	220.37
81.0000	220.543
81.5000	220.647
82.0000	220.761
82.5000	220.905
83.0000	221.039
83.5000	221.168
84.0000	221.272
84.5000	221.374
85.0000	221.457
85.5000	221.546
86.0000	221.699
86.5000	221.847
87.0000	221.998
87.5000	222.137
88.0000	222.221
88.5000	222.336
89.0000	222.483
89.5000	222.603
90.0000	222.74
90.5000	222.838
91.0000	222.946
91.5000	223.116
92.0000	223.215
92.5000	223.328
93.0000	223.445
93.5000	223.577
94.0000	223.716
94.5000	223.835
95.0000	223.935
95.5000	224.009
96.0000	224.149
96.5000	224.303
97.0000	224.462
97.5000	224.565
98.0000	224.685
98.5000	224.78
99.0000	224.852
99.5000	224.975
100.0000	225.083
100.5000	225.234
101.0000	225.381
101.5000	225.542
102.0000	225.652
102.5000	225.773
103.0000	225.876
103.5000	225.965
104.0000	226.131
