TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	22/08/26
TIME	09:26:30
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	0.5
XUNITS	SEC
YUNITS	INTENSITY
FIRSTX	0.0000
LASTX	876.0000
NPOINTS	1753
FIRSTY	497.21591
MAXY	520.98474
MINY	-105.37667
XYDATA
0.0000	497.216
0.5000	497.189
1.0000	497.172
1.5000	497.114
2.0000	497.073
2.5000	497.136
3.0000	497.176
3.5000	497.122
4.0000	497.083
4.5000	496.977
5.0000	496.914
5.5000	496.892
6.0000	496.902
6.5000	496.953
7.0000	496.946
7.5000	496.952
8.0000	496.94
8.5000	496.908
9.0000	496.888
9.5000	496.869
10.0000	496.908
10.5000	496.919
11.0000	496.92
11.5000	496.909
12.0000	496.866
12.5000	496.854
13.0000	496.822
13.5000	496.919
14.0000	496.896
14.5000	496.885
15.0000	496.932
15.5000	496.858
16.0000	496.814
16.5000	496.783
17.0000	496.722
17.5000	496.691
18.0000	496.726
18.5000	496.73
19.0000	496.696
19.5000	496.679
20.0000	496.55
20.5000	496.538
21.0000	496.502
21.5000	496.522
22.0000	495.521
22.5000	482.704
23.0000	461.003
23.5000	394.233
24.0000	-105.377
24.5000	-46.7976
25.0000	-34.9418
25.5000	-31.892
26.0000	-30.3937
26.5000	-29.4384
27.0000	-28.7804
27.5000	-28.1725
28.0000	-27.9068
28.5000	-27.6994
29.0000	-27.5957
29.5000	-27.4485
30.0000	-27.204
30.5000	-27.0853
31.0000	-26.8156
31.5000	-26.7927
32.0000	-26.6186
32.5000	358.965
33.0000	320.512
33.5000	312.934
34.0000	309.588
34.5000	288.418
35.0000	286.384
35.5000	286.515
36.0000	286.904
36.5000	287.391
37.0000	287.954
37.5000	288.49
38.0000	289.124
38.5000	289.704
39.0000	290.33
39.5000	290.957
40.0000	291.562
40.5000	292.202
41.0000	292.779
41.5000	293.422
42.0000	294.026
42.5000	294.632
43.0000	295.298
43.5000	295.879
44.0000	296.488
44.5000	297.121
45.0000	297.704
45.5000	298.327
46.0000	298.904
46.5000	299.475
47.0000	300.027
47.5000	300.574
48.0000	301.145
48.5000	301.705
49.0000	302.262
49.5000	302.808
50.0000	303.35
50.5000	303.865
51.0000	304.397
51.5000	304.928
52.0000	305.416
52.5000	305.936
53.0000	306.469
53.5000	307.034
54.0000	307.612
54.5000	308.166
55.0000	308.726
55.5000	309.299
56.0000	309.933
56.5000	310.559
57.0000	311.204
57.5000	311.772
58.0000	312.42
58.5000	313.045
59.0000	313.635
59.5000	314.27
60.0000	314.844
60.5000	315.471
61.0000	316.041
61.5000	316.602
62.0000	317.167
62.5000	317.7
63.0000	318.306
63.5000	318.885
64.0000	319.368
64.5000	319.923
65.0000	320.437
65.5000	320.925
66.0000	321.491
66.5000	322.056
67.0000	322.601
67.5000	323.212
68.0000	323.807
68.5000	324.27
69.0000	324.807
69.5000	325.329
70.0000	325.884
70.5000	326.429
71.0000	326.945
71.5000	327.472
72.0000	327.922
72.5000	328.484
73.0000	328.982
73.5000	329.502
74.0000	330.014
74.5000	330.535
75.0000	331.098
75.5000	331.64
76.0000	332.229
76.5000	332.716
77.0000	333.267
77.5000	333.784
78.0000	334.273
78.5000	334.818
79.0000	335.328
79.5000	335.862
80.0000	336.375
80.5000	336.912
81.0000	337.406
81.5000	337.895
82.0000	338.446
82.5000	338.939
83.0000	339.448
83.5000	339.954
84.0000	340.446
84.5000	341.037
85.0000	341.528
85.5000	342.032
86.0000	342.568
86.5000	343.027
87.0000	343.613
87.5000	344.123
88.0000	344.615
88.5000	345.099
89.0000	345.501
89.5000	345.998
90.0000	346.443
90.5000	346.917
91.0000	347.462
91.5000	347.967
92.0000	348.527
92.5000	349.025
93.0000	349.461
93.5000	349.947
94.0000	350.319
94.5000	350.747
95.0000	351.255
95.5000	351.706
96.0000	352.207
96.5000	352.687
97.0000	353.136
97.5000	353.611
98.0000	354.13
98.5000	354.577
99.0000	355.1
99.5000	355.547
100.0000	355.998
100.5000	356.539
101.0000	356.986
101.5000	357.504
102.0000	357.986
102.5000	358.427
103.0000	358.864
103.5000	359.317
