TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	22/08/26
TIME	10:59:07
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	0.5
XUNITS	SEC
YUNITS	INTENSITY
FIRSTX	0.0000
LASTX	458.0000
NPOINTS	917
FIRSTY	701.54901
MAXY	724.60248
MINY	-69.21882
XYDATA
0.0000	701.549
0.5000	701.406
1.0000	701.358
1.5000	701.243
2.0000	701.323
2.5000	701.467
3.0000	701.444
3.5000	701.465
4.0000	701.35
4.5000	701.243
5.0000	701.32
5.5000	701.199
6.0000	701.195
6.5000	701.236
7.0000	701.229
7.5000	701.261
8.0000	701.327
8.5000	701.344
9.0000	701.283
9.5000	701.22
10.0000	701.064
10.5000	700.965
11.0000	700.836
11.5000	700.827
12.0000	700.867
12.5000	700.894
13.0000	700.889
13.5000	700.822
14.0000	700.721
14.5000	700.643
15.0000	700.636
15.5000	700.545
16.0000	700.459
16.5000	700.342
17.0000	700.399
17.5000	700.439
18.0000	691.058
18.5000	670.369
19.0000	623.32
19.5000	368.902
20.0000	-69.2188
20.5000	-39.8316
21.0000	-33.6883
21.5000	-31.3866
22.0000	-30.1531
22.5000	-29.449
23.0000	-29.1014
23.5000	-28.8501
24.0000	-28.6566
24.5000	-28.2673
25.0000	225.259
25.5000	418.169
26.0000	421.951
26.5000	423.194
27.0000	415.878
27.5000	405.524
28.0000	406.298
28.5000	407.621
29.0000	409.079
29.5000	410.654
30.0000	412.146
30.5000	413.729
31.0000	415.254
31.5000	416.649
32.0000	418.173
32.5000	419.622
33.0000	421.068
33.5000	422.604
34.0000	424.062
34.5000	425.477
35.0000	426.846
35.5000	428.202
36.0000	429.467
36.5000	430.857
37.0000	432.221
37.5000	433.658
38.0000	435.126
38.5000	436.495
39.0000	437.948
39.5000	439.25
40.0000	440.656
40.5000	442.018
41.0000	443.385
41.5000	444.866
42.0000	446.263
42.5000	447.698
43.0000	449.202
43.5000	450.66
44.0000	452.128
44.5000	453.555
45.0000	454.915
45.5000	456.332
46.0000	457.681
46.5000	459.042
47.0000	460.417
47.5000	461.825
48.0000	463.316
48.5000	464.822
49.0000	466.308
49.5000	467.652
50.0000	469.012
50.5000	470.352
51.0000	471.725
51.5000	473.037
52.0000	474.405
52.5000	475.816
53.0000	477.192
53.5000	478.569
54.0000	479.956
54.5000	481.314
55.0000	482.569
55.5000	483.914
56.0000	485.164
56.5000	486.448
57.0000	487.723
57.5000	488.962
58.0000	490.217
58.5000	491.453
59.0000	492.819
59.5000	494.128
60.0000	495.404
60.5000	496.629
61.0000	497.812
61.5000	499.093
62.0000	500.34
62.5000	501.701
63.0000	503.009
63.5000	504.248
64.0000	505.419
64.5000	506.579
65.0000	507.833
65.5000	509.073
66.0000	510.385
66.5000	511.631
67.0000	512.8
67.5000	514.04
68.0000	515.256
68.5000	516.5
69.0000	517.844
69.5000	519.07
70.0000	520.33
70.5000	521.602
71.0000	522.741
71.5000	523.979
72.0000	525.243
72.5000	526.521
73.0000	527.76
73.5000	528.929
74.0000	530.121
74.5000	531.238
75.0000	532.435
75.5000	533.664
76.0000	534.835
76.5000	536.048
77.0000	537.204
77.5000	538.403
78.0000	539.622
78.5000	540.859
79.0000	542.1
79.5000	543.291
80.0000	544.422
80.5000	545.601
81.0000	546.701
81.5000	547.847
82.0000	549.025
82.5000	550.143
83.0000	551.399
83.5000	552.585
84.0000	553.724
84.5000	554.726
85.0000	555.732
85.5000	556.811
86.0000	557.931
86.5000	559.059
87.0000	560.222
87.5000	561.341
88.0000	562.434
88.5000	563.561
89.0000	564.589
89.5000	565.649
90.0000	566.657
90.5000	567.718
91.0000	568.808
91.5000	569.853
92.0000	570.989
92.5000	572.049
93.0000	573.11
93.5000	574.175
94.0000	575.17
94.5000	576.159
95.0000	577.099
95.5000	578.045
96.0000	579.068
96.5000	580.14
97.0000	581.201
97.5000	582.245
98.0000	583.166
98.5000	584.137
99.0000	585.15
99.5000	586.054
100.0000	587.008
100.5000	587.92
101.0000	588.768
101.5000	589.768
102.0000	590.662
102.5000	591.517
103.0000	592.367
103.5000	593.131
104.0000	594.063
