TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	21/10/27
TIME	15:28:39
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	1
XUNITS	SEC
YUNITS	INTENSITY
FIRSTX	0.0000
LASTX	2701.0000
NPOINTS	2702
FIRSTY	377.20392
MAXY	758.89624
MINY	-253.78416
XYDATA
0.0000	377.204
1.0000	380.844
2.0000	380.065
3.0000	381.23
4.0000	380.676
5.0000	378.775
6.0000	376.957
7.0000	377.089
8.0000	382.182
9.0000	381.403
10.0000	380.354
11.0000	380.049
12.0000	379.456
13.0000	385.568
14.0000	388.977
15.0000	383.765
16.0000	382.673
17.0000	384.002
18.0000	383.425
19.0000	381.827
20.0000	382.039
21.0000	386.771
22.0000	385.373
23.0000	381.676
24.0000	380.484
25.0000	381.086
26.0000	381.315
27.0000	380.375
28.0000	379.857
29.0000	380.535
30.0000	382.264
31.0000	383.149
32.0000	387.513
33.0000	386.936
34.0000	383.416
35.0000	383.713
36.0000	382.327
37.0000	383.465
38.0000	385.571
39.0000	381.938
40.0000	380.346
41.0000	384.527
42.0000	383.315
43.0000	380.476
44.0000	385.395
45.0000	384.879
46.0000	380.543
47.0000	383.272
48.0000	384.584
49.0000	386.63
50.0000	386.134
51.0000	383.726
52.0000	382.683
53.0000	380.954
54.0000	381.819
55.0000	381.856
56.0000	380.291
57.0000	382.784
58.0000	387.454
59.0000	388.67
60.0000	385.699
61.0000	377.972
62.0000	377.888
63.0000	383.848
64.0000	386.258
65.0000	386.549
66.0000	383.572
67.0000	381.057
68.0000	379.597
69.0000	380.981
70.0000	383.723
71.0000	383.574
72.0000	384.686
73.0000	384.306
74.0000	384.941
75.0000	385.495
76.0000	380.16
77.0000	381.034
78.0000	385.278
79.0000	385.906
80.0000	384.828
81.0000	382.538
82.0000	383.568
83.0000	381.836
84.0000	381.03
85.0000	384.5
86.0000	384.65
87.0000	384.276
88.0000	381.557
89.0000	382.666
90.0000	383.69
91.0000	382.165
92.0000	385.769
93.0000	387.068
94.0000	383.897
95.0000	381.414
96.0000	384.025
97.0000	382.925
98.0000	380.219
99.0000	382.196
100.0000	381.703
101.0000	381.113
102.0000	382.232
103.0000	383.312
104.0000	384.327
105.0000	384.378
106.0000	382.383
107.0000	384.228
108.0000	383.077
109.0000	379.51
110.0000	383.067
111.0000	383.061
112.0000	383.034
113.0000	386.553
114.0000	384.53
115.0000	382.665
116.0000	384.812
117.0000	384.562
118.0000	385.396
119.0000	386.226
120.0000	382.865
121.0000	383.606
122.0000	386.044
123.0000	382.432
124.0000	380.723
125.0000	383.203
126.0000	383.72
127.0000	384.293
128.0000	355.65
129.0000	155.407
130.0000	-253.784
131.0000	-211.57
132.0000	375.126
133.0000	344.467
134.0000	305.493
135.0000	299.718
136.0000	298.263
137.0000	298.957
138.0000	301.518
139.0000	300.632
140.0000	299.415
141.0000	300.545
142.0000	302.144
143.0000	302.971
144.0000	302.338
145.0000	306.329
146.0000	309.451
147.0000	309.613
148.0000	308.072
149.0000	306.427
150.0000	305.691
151.0000	307.47
152.0000	314.302
153.0000	314.622
154.0000	312.789
155.0000	312.212
156.0000	311.716
157.0000	312.763
158.0000	312.138
159.0000	311.874
160.0000	313.891
161.0000	317.741
162.0000	314.844
163.0000	314.13
164.0000	314.223
165.0000	312.366
166.0000	314.728
167.0000	313.891
168.0000	309.019
169.0000	309.25
170.0000	312.977
171.0000	311.268
172.0000	311.846
173.0000	316.575
174.0000	317.333
175.0000	315.748
176.0000	316.18
177.0000	316.447
178.0000	319.373
179.0000	318.843
180.0000	316.317
181.0000	316.936
182.0000	319.149
183.0000	319.55
184.0000	322.071
185.0000	324.571
186.0000	323.682
187.0000	326.447
188.0000	326.242
189.0000	324.76
190.0000	326.269
191.0000	326.036
192.0000	324.667
193.0000	328.252
194.0000	330.636
195.0000	328.428
196.0000	327.591
197.0000	330.689
198.0000	333.346
199.0000	332.476
200.0000	330.888
201.0000	327.949
202.0000	330.912
203.0000	333.308
204.0000	334.029
205.0000	336.517
206.0000	334.921
207.0000	337.067
208.0000	338.666
209.0000	338.331
210.0000	336.086
