TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	22/08/25
TIME	12:52:17
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	0.5
XUNITS	SEC
YUNITS	INTENSITY
FIRSTX	0.0000
LASTX	1588.0000
NPOINTS	3177
FIRSTY	550.65503
MAXY	666.95770
MINY	-51.20092
XYDATA
0.0000	550.655
0.5000	550.658
1.0000	550.655
1.5000	550.673
2.0000	550.54
2.5000	550.578
3.0000	550.469
3.5000	550.408
4.0000	550.5
4.5000	550.395
5.0000	550.455
5.5000	550.467
6.0000	550.432
6.5000	550.468
7.0000	550.435
7.5000	550.414
8.0000	550.38
8.5000	550.355
9.0000	550.299
9.5000	550.183
10.0000	550.12
10.5000	550.135
11.0000	550.143
11.5000	550.164
12.0000	550.22
12.5000	550.209
13.0000	550.189
13.5000	550.206
14.0000	550.189
14.5000	550.188
15.0000	550.152
15.5000	550.141
16.0000	550.146
16.5000	550.048
17.0000	550.068
17.5000	550.051
18.0000	550.028
18.5000	550.036
19.0000	549.964
19.5000	550.007
20.0000	549.98
20.5000	549.935
21.0000	550.019
21.5000	549.919
22.0000	549.877
22.5000	549.853
23.0000	549.773
23.5000	549.765
24.0000	549.735
24.5000	549.799
25.0000	549.772
25.5000	549.782
26.0000	549.758
26.5000	549.698
27.0000	549.71
27.5000	549.679
28.0000	549.704
28.5000	549.692
29.0000	549.587
29.5000	549.648
30.0000	549.647
30.5000	549.627
31.0000	549.652
31.5000	549.574
32.0000	549.526
32.5000	541.917
33.0000	524.732
33.5000	481.587
34.0000	105.283
34.5000	-51.2009
35.0000	-35.1143
35.5000	-31.4257
36.0000	-29.8426
36.5000	-29.2543
37.0000	-28.6742
37.5000	-28.3604
38.0000	-28.1696
38.5000	-27.7764
39.0000	-27.6255
39.5000	-27.4468
40.0000	-27.3265
40.5000	-27.05
41.0000	-26.7379
41.5000	278.71
42.0000	354.966
42.5000	353.407
43.0000	352.666
43.5000	338.06
44.0000	333.263
44.5000	333.334
45.0000	333.595
45.5000	333.964
46.0000	334.437
46.5000	334.834
47.0000	335.312
47.5000	335.793
48.0000	336.178
48.5000	336.663
49.0000	337.123
49.5000	337.596
50.0000	338.14
50.5000	338.617
51.0000	339.071
51.5000	339.535
52.0000	339.985
52.5000	340.505
53.0000	341
53.5000	341.469
54.0000	341.916
54.5000	342.413
55.0000	342.954
55.5000	343.482
56.0000	344.001
56.5000	344.503
57.0000	344.991
57.5000	345.498
58.0000	345.968
58.5000	346.437
59.0000	346.91
59.5000	347.389
60.0000	347.854
60.5000	348.286
61.0000	348.726
61.5000	349.165
62.0000	349.664
62.5000	350.123
63.0000	350.561
63.5000	350.955
64.0000	351.376
64.5000	351.748
65.0000	352.178
65.5000	352.712
66.0000	353.155
66.5000	353.622
67.0000	354.135
67.5000	354.638
68.0000	355.126
68.5000	355.679
69.0000	356.196
69.5000	356.607
70.0000	357.117
70.5000	357.632
71.0000	358.121
71.5000	358.596
72.0000	359.093
72.5000	359.589
73.0000	360.112
73.5000	360.657
74.0000	361.079
74.5000	361.508
75.0000	361.927
75.5000	362.376
76.0000	362.891
76.5000	363.375
77.0000	363.823
77.5000	364.299
78.0000	364.751
78.5000	365.26
79.0000	365.725
79.5000	366.219
80.0000	366.708
80.5000	367.12
81.0000	367.565
81.5000	367.935
82.0000	368.368
82.5000	368.823
83.0000	369.306
83.5000	369.826
84.0000	370.341
84.5000	370.825
85.0000	371.313
85.5000	371.764
86.0000	372.153
86.5000	372.588
87.0000	373.073
87.5000	373.559
88.0000	374.07
88.5000	374.515
89.0000	374.915
89.5000	375.384
90.0000	375.801
90.5000	376.254
91.0000	376.711
91.5000	377.129
92.0000	377.596
92.5000	378.072
93.0000	378.499
93.5000	378.962
94.0000	379.402
94.5000	379.875
95.0000	380.347
95.5000	380.751
96.0000	381.224
96.5000	381.653
97.0000	382.116
97.5000	382.596
98.0000	382.977
98.5000	383.338
99.0000	383.715
99.5000	384.091
100.0000	384.512
100.5000	385.035
101.0000	385.547
101.5000	386.019
102.0000	386.532
102.5000	386.934
103.0000	387.318
103.5000	387.787
