TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	22/08/25
TIME	14:54:52
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	0.5
XUNITS	SEC
YUNITS	INTENSITY
FIRSTX	0.0000
LASTX	1666.5000
NPOINTS	3334
FIRSTY	581.81262
MAXY	668.24957
MINY	-69.41758
XYDATA
0.0000	581.813
0.5000	581.767
1.0000	581.775
1.5000	581.865
2.0000	581.8
2.5000	581.778
3.0000	581.636
3.5000	581.49
4.0000	581.488
4.5000	581.429
5.0000	581.538
5.5000	581.606
6.0000	581.628
6.5000	581.594
7.0000	581.537
7.5000	581.402
8.0000	581.311
8.5000	581.314
9.0000	581.131
9.5000	581.104
10.0000	581.195
10.5000	581.238
11.0000	581.439
11.5000	581.522
12.0000	581.417
12.5000	581.375
13.0000	581.268
13.5000	581.246
14.0000	581.31
14.5000	581.287
15.0000	581.228
15.5000	581.276
16.0000	581.33
16.5000	581.377
17.0000	578.028
17.5000	562.868
18.0000	530.752
18.5000	385.647
19.0000	-69.4176
19.5000	-39.1923
20.0000	-33.0409
20.5000	-30.8291
21.0000	-29.6684
21.5000	-29.0678
22.0000	-28.6837
22.5000	-28.4366
23.0000	-28.0939
23.5000	-27.8346
24.0000	-27.4596
24.5000	-27.2381
25.0000	-27.062
25.5000	-27.0339
26.0000	-26.9163
26.5000	76.1676
27.0000	347.825
27.5000	342.55
28.0000	340.807
28.5000	334.91
29.0000	319.77
29.5000	319.932
30.0000	320.07
30.5000	320.314
31.0000	320.673
31.5000	321.126
32.0000	321.578
32.5000	322.074
33.0000	322.508
33.5000	322.905
34.0000	323.418
34.5000	323.832
35.0000	324.337
35.5000	324.8
36.0000	325.203
36.5000	325.747
37.0000	326.123
37.5000	326.602
38.0000	327.101
38.5000	327.483
39.0000	327.913
39.5000	328.387
40.0000	328.815
40.5000	329.312
41.0000	329.86
41.5000	330.267
42.0000	330.698
42.5000	331.191
43.0000	331.629
43.5000	332.104
44.0000	332.538
44.5000	332.988
45.0000	333.383
45.5000	333.851
46.0000	334.386
46.5000	334.803
47.0000	335.29
47.5000	335.727
48.0000	336.16
48.5000	336.623
49.0000	337.076
49.5000	337.523
50.0000	337.98
50.5000	338.432
51.0000	338.907
51.5000	339.394
52.0000	339.863
52.5000	340.277
53.0000	340.701
53.5000	341.152
54.0000	341.551
54.5000	341.997
55.0000	342.456
55.5000	342.864
56.0000	343.349
56.5000	343.886
57.0000	344.387
57.5000	344.834
58.0000	345.245
58.5000	345.653
59.0000	346.052
59.5000	346.515
60.0000	347.005
60.5000	347.425
61.0000	347.897
61.5000	348.386
62.0000	348.814
62.5000	349.286
63.0000	349.729
63.5000	350.092
64.0000	350.543
64.5000	350.959
65.0000	351.426
65.5000	351.957
66.0000	352.387
66.5000	352.844
67.0000	353.292
67.5000	353.709
68.0000	354.214
68.5000	354.652
69.0000	355.099
69.5000	355.512
70.0000	355.897
70.5000	356.332
71.0000	356.773
71.5000	357.28
72.0000	357.661
72.5000	358.104
73.0000	358.526
73.5000	358.961
74.0000	359.467
74.5000	359.963
75.0000	360.374
75.5000	360.833
76.0000	361.249
76.5000	361.717
77.0000	362.164
77.5000	362.569
78.0000	363.029
78.5000	363.404
79.0000	363.866
79.5000	364.251
80.0000	364.732
80.5000	365.118
81.0000	365.543
81.5000	366.012
82.0000	366.402
82.5000	366.873
83.0000	367.275
83.5000	367.745
84.0000	368.191
84.5000	368.64
85.0000	369.151
85.5000	369.565
86.0000	370.038
86.5000	370.459
87.0000	370.86
87.5000	371.294
88.0000	371.714
88.5000	372.171
89.0000	372.639
89.5000	373.133
90.0000	373.544
90.5000	373.972
91.0000	374.342
91.5000	374.701
92.0000	375.152
92.5000	375.584
93.0000	376.04
93.5000	376.49
94.0000	376.842
94.5000	377.24
95.0000	377.626
95.5000	378.018
96.0000	378.505
96.5000	378.981
97.0000	379.414
97.5000	379.889
98.0000	380.333
98.5000	380.694
99.0000	381.064
99.5000	381.498
100.0000	381.898
100.5000	382.329
101.0000	382.863
101.5000	383.201
102.0000	383.644
102.5000	384.072
103.0000	384.455
103.5000	384.843
