TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	22/08/25
TIME	10:48:38
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	0.5
XUNITS	SEC
YUNITS	INTENSITY
FIRSTX	0.0000
LASTX	1570.5000
NPOINTS	3142
FIRSTY	352.40616
MAXY	376.02350
MINY	-103.63776
XYDATA
0.0000	352.406
0.5000	352.354
1.0000	352.3
1.5000	352.2
2.0000	352.221
2.5000	352.22
3.0000	352.192
3.5000	352.211
4.0000	352.207
4.5000	352.125
5.0000	352.15
5.5000	352.073
6.0000	351.985
6.5000	351.988
7.0000	351.947
7.5000	351.982
8.0000	351.979
8.5000	351.934
9.0000	351.923
9.5000	351.89
10.0000	351.881
10.5000	351.888
11.0000	351.739
11.5000	351.705
12.0000	351.63
12.5000	351.534
13.0000	351.605
13.5000	351.558
14.0000	351.517
14.5000	351.513
15.0000	351.493
15.5000	351.44
16.0000	351.422
16.5000	351.354
17.0000	351.254
17.5000	351.21
18.0000	351.187
18.5000	351.169
19.0000	351.166
19.5000	351.16
20.0000	351.157
20.5000	351.068
21.0000	350.982
21.5000	350.94
22.0000	350.816
22.5000	350.868
23.0000	350.855
23.5000	350.836
24.0000	350.825
24.5000	350.742
25.0000	350.738
25.5000	346.929
26.0000	335.332
26.5000	315.612
27.0000	250.479
27.5000	-103.638
28.0000	-46.2121
28.5000	-35.2514
29.0000	-32.2171
29.5000	-30.773
30.0000	-29.8864
30.5000	-29.2055
31.0000	-28.9042
31.5000	-28.5175
32.0000	-28.2653
32.5000	-28.1481
33.0000	-27.7447
33.5000	-27.5176
34.0000	-27.3054
34.5000	-26.9593
35.0000	-26.8305
35.5000	226.204
36.0000	200.415
36.5000	194.548
37.0000	191.866
37.5000	175.188
38.0000	175.116
38.5000	175.125
39.0000	175.277
39.5000	175.495
40.0000	175.768
40.5000	176.117
41.0000	176.436
41.5000	176.76
42.0000	177.029
42.5000	177.323
43.0000	177.634
43.5000	177.922
44.0000	178.248
44.5000	178.543
45.0000	178.86
45.5000	179.224
46.0000	179.52
46.5000	179.806
47.0000	180.077
47.5000	180.332
48.0000	180.633
48.5000	180.947
49.0000	181.247
49.5000	181.543
50.0000	181.854
50.5000	182.111
51.0000	182.407
51.5000	182.686
52.0000	182.955
52.5000	183.267
53.0000	183.597
53.5000	183.898
54.0000	184.188
54.5000	184.474
55.0000	184.729
55.5000	185.019
56.0000	185.324
56.5000	185.594
57.0000	185.846
57.5000	186.131
58.0000	186.383
58.5000	186.651
59.0000	186.948
59.5000	187.209
60.0000	187.457
60.5000	187.783
61.0000	188.081
61.5000	188.39
62.0000	188.73
62.5000	188.995
63.0000	189.234
63.5000	189.49
64.0000	189.76
64.5000	190.011
65.0000	190.321
65.5000	190.59
66.0000	190.85
66.5000	191.148
67.0000	191.425
67.5000	191.713
68.0000	192.004
68.5000	192.26
69.0000	192.544
69.5000	192.85
70.0000	193.104
70.5000	193.404
71.0000	193.654
71.5000	193.868
72.0000	194.144
72.5000	194.396
73.0000	194.659
73.5000	194.955
74.0000	195.252
74.5000	195.513
75.0000	195.797
75.5000	196.077
76.0000	196.339
76.5000	196.612
77.0000	196.864
77.5000	197.096
78.0000	197.344
78.5000	197.634
79.0000	197.916
79.5000	198.164
80.0000	198.441
80.5000	198.658
81.0000	198.922
81.5000	199.195
82.0000	199.409
82.5000	199.676
83.0000	199.932
83.5000	200.201
84.0000	200.473
84.5000	200.768
85.0000	201.033
85.5000	201.296
86.0000	201.571
86.5000	201.787
87.0000	202.019
87.5000	202.286
88.0000	202.513
88.5000	202.782
89.0000	203.055
89.5000	203.294
90.0000	203.561
90.5000	203.836
91.0000	204.084
91.5000	204.335
92.0000	204.619
92.5000	204.879
93.0000	205.132
93.5000	205.413
94.0000	205.635
94.5000	205.874
95.0000	206.131
95.5000	206.36
96.0000	206.612
96.5000	206.845
97.0000	207.083
97.5000	207.34
98.0000	207.63
98.5000	207.908
99.0000	208.18
99.5000	208.44
100.0000	208.694
100.5000	208.946
101.0000	209.182
101.5000	209.429
102.0000	209.645
102.5000	209.872
103.0000	210.115
103.5000	210.351
