TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	22/08/25
TIME	13:20:50
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	0.5
XUNITS	SEC
YUNITS	INTENSITY
FIRSTX	0.0000
LASTX	1579.0000
NPOINTS	3159
FIRSTY	376.96857
MAXY	552.53876
MINY	-81.11872
XYDATA
0.0000	376.969
0.5000	376.978
1.0000	376.96
1.5000	376.975
2.0000	376.919
2.5000	376.846
3.0000	376.805
3.5000	376.768
4.0000	376.738
4.5000	376.72
5.0000	376.668
5.5000	376.615
6.0000	376.564
6.5000	376.621
7.0000	376.66
7.5000	376.65
8.0000	376.62
8.5000	376.542
9.0000	376.511
9.5000	376.553
10.0000	376.602
10.5000	376.616
11.0000	376.564
11.5000	376.565
12.0000	376.575
12.5000	376.55
13.0000	376.579
13.5000	376.522
14.0000	376.496
14.5000	376.422
15.0000	376.42
15.5000	376.402
16.0000	376.401
16.5000	376.407
17.0000	376.369
17.5000	376.292
18.0000	376.248
18.5000	376.298
19.0000	375.304
19.5000	365.961
20.0000	349.906
20.5000	302.56
21.0000	-81.1187
21.5000	-41.6863
22.0000	-32.6293
22.5000	-30.1542
23.0000	-28.9587
23.5000	-28.4946
24.0000	-28.0246
24.5000	-27.8076
25.0000	-27.4682
25.5000	-27.1639
26.0000	-26.7941
26.5000	174.952
27.0000	292.527
27.5000	293.318
28.0000	293.399
28.5000	284.216
29.0000	278.571
29.5000	278.479
30.0000	278.619
30.5000	278.797
31.0000	279.073
31.5000	279.393
32.0000	279.7
32.5000	280.033
33.0000	280.374
33.5000	280.677
34.0000	281.033
34.5000	281.356
35.0000	281.706
35.5000	282.068
36.0000	282.415
36.5000	282.761
37.0000	283.078
37.5000	283.428
38.0000	283.745
38.5000	284.04
39.0000	284.405
39.5000	284.726
40.0000	285.099
40.5000	285.449
41.0000	285.75
41.5000	286.084
42.0000	286.397
42.5000	286.818
43.0000	287.207
43.5000	287.578
44.0000	287.952
44.5000	288.266
45.0000	288.6
45.5000	288.979
46.0000	289.342
46.5000	289.673
47.0000	290.046
47.5000	290.374
48.0000	290.701
48.5000	291.089
49.0000	291.422
49.5000	291.729
50.0000	292.074
50.5000	292.377
51.0000	292.737
51.5000	293.156
52.0000	293.506
52.5000	293.867
53.0000	294.254
53.5000	294.564
54.0000	294.918
54.5000	295.291
55.0000	295.577
55.5000	295.906
56.0000	296.255
56.5000	296.608
57.0000	297.011
57.5000	297.372
58.0000	297.766
58.5000	298.164
59.0000	298.5
59.5000	298.9
60.0000	299.166
60.5000	299.471
61.0000	299.851
61.5000	300.205
62.0000	300.633
62.5000	300.997
63.0000	301.329
63.5000	301.672
64.0000	301.982
64.5000	302.349
65.0000	302.694
65.5000	303.017
66.0000	303.399
66.5000	303.739
67.0000	304.103
67.5000	304.473
68.0000	304.786
68.5000	305.101
69.0000	305.463
69.5000	305.875
70.0000	306.288
70.5000	306.681
71.0000	307.008
71.5000	307.338
72.0000	307.697
72.5000	308.041
73.0000	308.404
73.5000	308.72
74.0000	309.023
74.5000	309.407
75.0000	309.722
75.5000	310.081
76.0000	310.453
76.5000	310.742
77.0000	311.14
77.5000	311.466
78.0000	311.799
78.5000	312.168
79.0000	312.505
79.5000	312.9
80.0000	313.254
80.5000	313.6
81.0000	313.939
81.5000	314.301
82.0000	314.647
82.5000	315.02
83.0000	315.366
83.5000	315.649
84.0000	316.004
84.5000	316.344
85.0000	316.699
85.5000	317.067
86.0000	317.401
86.5000	317.743
87.0000	318.122
87.5000	318.444
88.0000	318.817
88.5000	319.16
89.0000	319.428
89.5000	319.755
90.0000	320.071
90.5000	320.411
91.0000	320.769
91.5000	321.173
92.0000	321.488
92.5000	321.835
93.0000	322.202
93.5000	322.511
94.0000	322.861
94.5000	323.211
95.0000	323.588
95.5000	323.937
96.0000	324.332
96.5000	324.603
97.0000	324.949
97.5000	325.333
98.0000	325.654
98.5000	326.051
99.0000	326.297
99.5000	326.597
100.0000	326.917
100.5000	327.265
101.0000	327.664
101.5000	328.015
102.0000	328.33
102.5000	328.656
103.0000	328.965
103.5000	329.31
104.0000	329.667
