TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	22/08/25
TIME	15:57:08
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	0.5
XUNITS	SEC
YUNITS	INTENSITY
FIRSTX	0.0000
LASTX	1841.0000
NPOINTS	3683
FIRSTY	379.11429
MAXY	534.36328
MINY	-61.62454
XYDATA
165.5000	369.665
166.0000	369.916
166.5000	370.158
167.0000	370.437
167.5000	370.674
168.0000	370.904
168.5000	371.196
169.0000	371.43
169.5000	371.696
170.0000	371.947
170.5000	372.188
171.0000	372.448
171.5000	372.686
172.0000	372.971
172.5000	373.269
173.0000	373.508
173.5000	373.774
174.0000	374.064
174.5000	374.342
175.0000	374.592
175.5000	374.87
176.0000	375.145
176.5000	375.358
177.0000	375.626
177.5000	375.926
178.0000	376.168
178.5000	376.39
179.0000	376.618
179.5000	376.862
180.0000	377.108
180.5000	377.407
181.0000	377.735
181.5000	377.911
182.0000	378.137
182.5000	378.422
183.0000	378.633
183.5000	378.967
184.0000	379.271
184.5000	379.473
185.0000	379.746
185.5000	379.934
186.0000	380.137
186.5000	380.328
187.0000	380.589
187.5000	380.809
188.0000	381.019
188.5000	381.313
189.0000	381.587
189.5000	381.879
190.0000	382.166
190.5000	382.386
191.0000	382.551
191.5000	382.79
192.0000	383.019
192.5000	383.286
193.0000	383.508
193.5000	383.778
194.0000	384.027
194.5000	384.256
195.0000	384.503
195.5000	384.703
196.0000	384.907
196.5000	385.126
197.0000	385.386
197.5000	385.654
198.0000	385.871
198.5000	386.125
199.0000	386.305
199.5000	386.555
200.0000	386.772
200.5000	387.009
201.0000	387.29
201.5000	387.414
202.0000	387.687
202.5000	387.89
203.0000	388.104
203.5000	388.41
204.0000	388.687
204.5000	388.937
205.0000	389.189
205.5000	389.432
206.0000	389.647
206.5000	389.896
207.0000	390.123
207.5000	390.385
208.0000	390.594
208.5000	390.814
209.0000	391.058
209.5000	391.243
210.0000	391.516
210.5000	391.794
211.0000	391.963
211.5000	392.192
212.0000	392.337
212.5000	392.507
213.0000	392.815
213.5000	393.116
214.0000	393.411
214.5000	393.719
215.0000	393.889
215.5000	394.055
216.0000	394.231
216.5000	394.406
217.0000	394.639
217.5000	394.865
218.0000	395.09
218.5000	395.312
219.0000	395.521
219.5000	395.743
220.0000	395.977
220.5000	396.159
221.0000	396.385
221.5000	396.593
222.0000	396.801
222.5000	397.023
223.0000	397.224
223.5000	397.374
224.0000	397.591
224.5000	397.783
225.0000	398.023
225.5000	398.289
226.0000	398.485
226.5000	398.724
227.0000	398.994
227.5000	399.276
228.0000	399.493
228.5000	399.747
229.0000	399.905
229.5000	400.079
230.0000	400.281
230.5000	400.446
231.0000	400.704
