TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	21/10/29
TIME	13:21:08
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	1
XUNITS	SEC
YUNITS	INTENSITY
FIRSTX	0.0000
LASTX	4165.0000
NPOINTS	4166
FIRSTY	404.67807
MAXY	409.02658
MINY	-338.30975
XYDATA
0.0000	404.678
1.0000	404.965
2.0000	402.165
3.0000	398.844
4.0000	398.861
5.0000	399.381
6.0000	400.846
7.0000	402.894
8.0000	403.011
9.0000	402.153
10.0000	401.868
11.0000	401.179
12.0000	403.61
13.0000	409.027
14.0000	402.506
15.0000	400.556
16.0000	404.824
17.0000	401.521
18.0000	403.556
19.0000	402.811
20.0000	400.721
21.0000	398.238
22.0000	402.14
23.0000	404.445
24.0000	401.17
25.0000	402.258
26.0000	401.716
27.0000	402.561
28.0000	398.389
29.0000	396.969
30.0000	400.526
31.0000	399.976
32.0000	402.558
33.0000	404.007
34.0000	403.181
35.0000	402.779
36.0000	403.088
37.0000	406.194
38.0000	403.983
39.0000	403.898
40.0000	402.953
41.0000	399.339
42.0000	397.596
43.0000	394.568
44.0000	397.066
45.0000	399.745
46.0000	397.626
47.0000	396.041
48.0000	399.53
49.0000	402.77
50.0000	399.706
51.0000	389.086
52.0000	331.391
53.0000	-338.31
54.0000	-224.367
55.0000	-207.047
56.0000	-201.389
57.0000	209.802
58.0000	192.614
59.0000	157.703
60.0000	154.807
61.0000	154.857
62.0000	156.902
63.0000	157.138
64.0000	158.325
65.0000	161.258
66.0000	161.402
67.0000	161.516
68.0000	162.282
69.0000	161.423
70.0000	163.545
71.0000	166.368
72.0000	166.748
73.0000	164.847
74.0000	163.581
75.0000	162.414
76.0000	162.899
77.0000	166.293
78.0000	167.739
79.0000	167.812
80.0000	166.715
81.0000	166.386
82.0000	165.179
83.0000	165.426
84.0000	169.304
85.0000	171.007
86.0000	171.331
87.0000	171.049
88.0000	171.402
89.0000	171.633
90.0000	171.628
91.0000	174.728
92.0000	174.401
93.0000	174.612
94.0000	175.44
95.0000	172.6
96.0000	174.391
97.0000	178.414
98.0000	176.835
99.0000	175.807
100.0000	177.81
101.0000	176.293
102.0000	174.937
103.0000	177.228
104.0000	178.058
105.0000	179.023
106.0000	180.255
107.0000	181.215
108.0000	182.722
109.0000	181.473
110.0000	180.464
111.0000	181.931
112.0000	184.117
113.0000	181.888
114.0000	182.143
115.0000	183.711
116.0000	184.649
117.0000	184.961
118.0000	184.348
119.0000	186.049
120.0000	186.012
121.0000	185.746
122.0000	185.153
123.0000	186.569
124.0000	187.909
125.0000	188.496
126.0000	188.59
127.0000	189.065
128.0000	189.966
129.0000	189.848
130.0000	191.589
131.0000	191.177
132.0000	192.861
133.0000	195.843
134.0000	195.198
135.0000	193.386
136.0000	193.155
137.0000	194.83
138.0000	193.19
139.0000	194.141
140.0000	194.177
141.0000	195.723
142.0000	198.316
143.0000	196.86
144.0000	196.324
145.0000	195.993
146.0000	197.543
147.0000	198.624
148.0000	198.479
149.0000	198.065
150.0000	199.908
151.0000	200.581
152.0000	201.893
153.0000	203.227
154.0000	202.476
155.0000	199.937
156.0000	196.885
157.0000	198.488
158.0000	202.456
159.0000	205.66
160.0000	205.928
161.0000	203.239
162.0000	202.766
163.0000	205.367
164.0000	206.274
165.0000	206.433
166.0000	206.898
167.0000	208.928
168.0000	210.186
169.0000	211.274
170.0000	208.704
171.0000	204.868
172.0000	206.506
173.0000	211.281
174.0000	213.132
175.0000	210.632
176.0000	209.039
177.0000	211.881
178.0000	214.881
179.0000	214.993
180.0000	215.089
181.0000	214.357
182.0000	214.472
183.0000	216.83
184.0000	218.947
185.0000	218.168
186.0000	216.263
187.0000	216.351
188.0000	216.874
189.0000	215.892
190.0000	215.61
191.0000	217.395
192.0000	220.388
193.0000	220.656
194.0000	219.861
195.0000	218.737
196.0000	219.566
197.0000	222.811
198.0000	223.85
199.0000	221.561
200.0000	221.637
201.0000	222.225
202.0000	222.513
203.0000	224.188
204.0000	225.414
205.0000	226.48
206.0000	227.61
207.0000	227.965
208.0000	226.762
209.0000	227.951
210.0000	227.243
